제품,제품특성,ID,대분류,중분류,소분류,브랜드,2022-01-01,2022-01-02,2022-01-03,2022-01-04,2022-01-05,2022-01-06,2022-01-07,2022-01-08,2022-01-09,2022-01-10,2022-01-11,2022-01-12,2022-01-13,2022-01-14,2022-01-15,2022-01-16,2022-01-17,2022-01-18,2022-01-19,2022-01-20,2022-01-21,2022-01-22,2022-01-23,2022-01-24,2022-01-25,2022-01-26,2022-01-27,2022-01-28,2022-01-29,2022-01-30,2022-01-31,2022-02-01,2022-02-02,2022-02-03,2022-02-04,2022-02-05,2022-02-06,2022-02-07,2022-02-08,2022-02-09,2022-02-10,2022-02-11,2022-02-12,2022-02-13,2022-02-14,2022-02-15,2022-02-16,2022-02-17,2022-02-18,2022-02-19,2022-02-20,2022-02-21,2022-02-22,2022-02-23,2022-02-24,2022-02-25,2022-02-26,2022-02-27,2022-02-28,2022-03-01,2022-03-02,2022-03-03,2022-03-04,2022-03-05,2022-03-06,2022-03-07,2022-03-08,2022-03-09,2022-03-10,2022-03-11,2022-03-12,2022-03-13,2022-03-14,2022-03-15,2022-03-16,2022-03-17,2022-03-18,2022-03-19,2022-03-20,2022-03-21,2022-03-22,2022-03-23,2022-03-24,2022-03-25,2022-03-26,2022-03-27,2022-03-28,2022-03-29,2022-03-30,2022-03-31,2022-04-01,2022-04-02,2022-04-03,2022-04-04,2022-04-05,2022-04-06,2022-04-07,2022-04-08,2022-04-09,2022-04-10,2022-04-11,2022-04-12,2022-04-13,2022-04-14,2022-04-15,2022-04-16,2022-04-17,2022-04-18,2022-04-19,2022-04-20,2022-04-21,2022-04-22,2022-04-23,2022-04-24,2022-04-25,2022-04-26,2022-04-27,2022-04-28,2022-04-29,2022-04-30,2022-05-01,2022-05-02,2022-05-03,2022-05-04,2022-05-05,2022-05-06,2022-05-07,2022-05-08,2022-05-09,2022-05-10,2022-05-11,2022-05-12,2022-05-13,2022-05-14,2022-05-15,2022-05-16,2022-05-17,2022-05-18,2022-05-19,2022-05-20,2022-05-21,2022-05-22,2022-05-23,2022-05-24,2022-05-25,2022-05-26,2022-05-27,2022-05-28,2022-05-29,2022-05-30,2022-05-31,2022-06-01,2022-06-02,2022-06-03,2022-06-04,2022-06-05,2022-06-06,2022-06-07,2022-06-08,2022-06-09,2022-06-10,2022-06-11,2022-06-12,2022-06-13,2022-06-14,2022-06-15,2022-06-16,2022-06-17,2022-06-18,2022-06-19,2022-06-20,2022-06-21,2022-06-22,2022-06-23,2022-06-24,2022-06-25,2022-06-26,2022-06-27,2022-06-28,2022-06-29,2022-06-30,2022-07-01,2022-07-02,2022-07-03,2022-07-04,2022-07-05,2022-07-06,2022-07-07,2022-07-08,2022-07-09,2022-07-10,2022-07-11,2022-07-12,2022-07-13,2022-07-14,2022-07-15,2022-07-16,2022-07-17,2022-07-18,2022-07-19,2022-07-20,2022-07-21,2022-07-22,2022-07-23,2022-07-24,2022-07-25,2022-07-26,2022-07-27,2022-07-28,2022-07-29,2022-07-30,2022-07-31,2022-08-01,2022-08-02,2022-08-03,2022-08-04,2022-08-05,2022-08-06,2022-08-07,2022-08-08,2022-08-09,2022-08-10,2022-08-11,2022-08-12,2022-08-13,2022-08-14,2022-08-15,2022-08-16,2022-08-17,2022-08-18,2022-08-19,2022-08-20,2022-08-21,2022-08-22,2022-08-23,2022-08-24,2022-08-25,2022-08-26,2022-08-27,2022-08-28,2022-08-29,2022-08-30,2022-08-31,2022-09-01,2022-09-02,2022-09-03,2022-09-04,2022-09-05,2022-09-06,2022-09-07,2022-09-08,2022-09-09,2022-09-10,2022-09-11,2022-09-12,2022-09-13,2022-09-14,2022-09-15,2022-09-16,2022-09-17,2022-09-18,2022-09-19,2022-09-20,2022-09-21,2022-09-22,2022-09-23,2022-09-24,2022-09-25,2022-09-26,2022-09-27,2022-09-28,2022-09-29,2022-09-30,2022-10-01,2022-10-02,2022-10-03,2022-10-04,2022-10-05,2022-10-06,2022-10-07,2022-10-08,2022-10-09,2022-10-10,2022-10-11,2022-10-12,2022-10-13,2022-10-14,2022-10-15,2022-10-16,2022-10-17,2022-10-18,2022-10-19,2022-10-20,2022-10-21,2022-10-22,2022-10-23,2022-10-24,2022-10-25,2022-10-26,2022-10-27,2022-10-28,2022-10-29,2022-10-30,2022-10-31,2022-11-01,2022-11-02,2022-11-03,2022-11-04,2022-11-05,2022-11-06,2022-11-07,2022-11-08,2022-11-09,2022-11-10,2022-11-11,2022-11-12,2022-11-13,2022-11-14,2022-11-15,2022-11-16,2022-11-17,2022-11-18,2022-11-19,2022-11-20,2022-11-21,2022-11-22,2022-11-23,2022-11-24,2022-11-25,2022-11-26,2022-11-27,2022-11-28,2022-11-29,2022-11-30,2022-12-01,2022-12-02,2022-12-03,2022-12-04,2022-12-05,2022-12-06,2022-12-07,2022-12-08,2022-12-09,2022-12-10,2022-12-11,2022-12-12,2022-12-13,2022-12-14,2022-12-15,2022-12-16,2022-12-17,2022-12-18,2022-12-19,2022-12-20,2022-12-21,2022-12-22,2022-12-23,2022-12-24,2022-12-25,2022-12-26,2022-12-27,2022-12-28,2022-12-29,2022-12-30,2022-12-31,2023-01-01,2023-01-02,2023-01-03,2023-01-04,2023-01-05,2023-01-06,2023-01-07,2023-01-08,2023-01-09,2023-01-10,2023-01-11,2023-01-12,2023-01-13,2023-01-14,2023-01-15,2023-01-16,2023-01-17,2023-01-18,2023-01-19,2023-01-20,2023-01-21,2023-01-22,2023-01-23,2023-01-24,2023-01-25,2023-01-26,2023-01-27,2023-01-28,2023-01-29,2023-01-30,2023-01-31,2023-02-01,2023-02-02,2023-02-03,2023-02-04,2023-02-05,2023-02-06,2023-02-07,2023-02-08,2023-02-09,2023-02-10,2023-02-11,2023-02-12,2023-02-13,2023-02-14,2023-02-15,2023-02-16,2023-02-17,2023-02-18,2023-02-19,2023-02-20,2023-02-21,2023-02-22,2023-02-23,2023-02-24,2023-02-25,2023-02-26,2023-02-27,2023-02-28,2023-03-01,2023-03-02,2023-03-03,2023-03-04,2023-03-05,2023-03-06,2023-03-07,2023-03-08,2023-03-09,2023-03-10,2023-03-11,2023-03-12,2023-03-13,2023-03-14,2023-03-15,2023-03-16,2023-03-17,2023-03-18,2023-03-19,2023-03-20,2023-03-21,2023-03-22,2023-03-23,2023-03-24,2023-03-25,2023-03-26,2023-03-27,2023-03-28,2023-03-29,2023-03-30,2023-03-31,2023-04-01,2023-04-02,2023-04-03,2023-04-04
B002-02792-00005,"제품형태:젤형 주요제품특징:세팅력 주요제품특징:부드러운 발림 세부제품특징:고정력 용량:100ml(g) :1개, 용량:100ml(g) :1개 ",11801,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-02792,3,2,2,2,1,0,1,2,2,2,1,1,1,1,1,0,0,1,1,1,1,1,1,1,2,2,2,2,2,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,2,1,1,0,0,2,2,2,2,0,0,2,2,1,1,2,2,1,1,1,1,0,1,2,2,2,2,2,1,0,0,1,2,3,3,3,2,1,1,1,1,2,1,0,0,2,2,3,3,2,1,1,1,1,1,1,1,1,1,1,2,2,0,0,1,2,3,3,2,1,1,2,3,2,2,2,1,1,1,1,2,2,2,2,3,3,2,2,1,1,1,1,2,3,3,3,4,2,2,3,3,3,3,5,5,3,3,2,2,3,3,3,3,1,1,2,3,2,1,0,1,1,1,1,2,1,1,0,1,1,1,1,0,2,2,2,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,1,2,2,2,1,1,1,1,1,1,0,0,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,0,0,0,1,2,3,2,1,1,2,3,4,4,3,1,0,0,1,2,2,2,2,2,2,2,3,3,2,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,3,2,1,0,0,1,1,2,2,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,3,2,2,1,1,1,1,1,1,1,0,1,1,1,1,2,2,1,1,0,1,1,1,0,2,2,1,1,1,2,2,3,2,2,1,1,0,1,2,2,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
B002-00705-00008,헤어타입:모든 모발용 제품형태:젤형 주요제품특징:세팅력 용량:300ml(g) :1개 300ml,2981,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-00705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,2,2,1,1,1,0,0,0,2,3,3,1,0,0,0,0,0,0,1,1,0,2,3,3,3,3,3,3,4,4,4,4,3,1,1,0,2,3,3,4,4,3,2,1,2,1,3,2,3,4,5,6,4,3,2,2,2,0,0,0,0,0,1,3,3,3,2,2,2,2,1,1,0,0,0,0,2,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,1,1,0,0,0,0,0,1,1,2,2,2,1,4,3,5,4,4,2,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,1,0,0,0,2,2,2,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,2,0
B002-00142-00005,주요제품특징:세팅력 주요제품특징:부드러운 발림 용량:130ml(g) :1개 130g,556,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-00142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B002-02375-00021,"헤어타입:모든 모발용 제품형태:젤형 주요제품특징:세팅력 주요제품특징:부드러운 발림 세부제품특징:고정력 용량:60ml(g) :3개, 헤어타입:모든 모발용 주요제품특징:세팅력 세부제품특징:고정력 용량:260ml(g) :1개, 헤어타입:모든 모발용 제품형태:젤형 주요제품특징:세팅력 주요제품특징:부드러운 발림 세부제품특징:고정력 용량:200ml(g) :2개 60g",10211,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-02375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,6,6,1,4,5,4,1,1,2,3,4,4,1,1,2,2,3,14,18,17,6,1,6,6,3,0,0,1,1,1,0,0,0,0,1,2,3,2,0,1,1,1,1,2,3,2,2,1,4,3,4,3,4,3,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,3,3,3,6,6,6,0,0,0,0,0,0,0,0,0,3,3,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,9,9,3,3,3,0,0,0,0,3,3,3,3,3,3,0,12,12,12,3,3,3,3,0,0,0,3,3,3,3,0,0,6,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B002-02375-00022,"헤어타입:모든 모발용 제품형태:젤형 주요제품특징:세팅력 주요제품특징:부드러운 발림 세부제품특징:고정력 용량:60ml(g) :3개, 헤어타입:모든 모발용 주요제품특징:세팅력 세부제품특징:고정력 용량:260ml(g) :1개, 헤어타입:모든 모발용 제품형태:젤형 주요제품특징:세팅력 주요제품특징:부드러운 발림 세부제품특징:고정력 용량:200ml(g) :2개 200ml",10212,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-02375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,3,6,6,6,3,3,6,6,6,9,6,3,3,3,3,3,3,6,6,3,0,0,3,3,3,3,0,0,3,3,3,0,3,0,0,0,0,0,3,3,3,0,3,6,6,3,3,3,0,3,3,3,3,3,3,3,3,3,3,0,3,3,3,0,0,3,6,6,6,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
B002-00434-00086,제품형태:크림형 주요제품특징:세팅력 세부제품특징:고정력 용량:80ml(g) :1개 9 왁스 80g,1767,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-00434,6,5,7,6,9,8,1,2,2,3,5,5,5,1,1,1,1,1,1,4,1,1,0,0,4,4,4,4,10,11,7,6,9,9,9,3,18,25,25,10,13,15,16,16,9,7,12,0,11,11,7,9,17,17,18,20,20,14,11,6,5,4,1,4,4,4,1,1,2,2,3,6,7,11,9,6,6,3,4,17,19,18,18,29,14,13,7,11,17,18,21,24,24,17,10,10,18,28,30,32,30,23,17,14,18,15,11,13,14,20,27,24,24,21,15,13,15,17,19,19,15,13,16,16,26,16,16,4,4,8,23,31,28,21,12,16,16,16,18,25,23,24,17,7,4,23,19,19,28,26,13,19,21,23,22,23,23,16,11,33,36,43,33,28,19,23,26,22,26,22,20,14,23,29,27,23,23,15,17,18,15,16,16,17,9,10,12,24,28,29,20,15,15,21,28,26,19,17,14,12,13,12,16,16,14,8,5,5,9,10,16,32,15,10,7,12,12,16,14,14,10,6,7,7,8,10,11,9,6,9,16,19,17,15,15,20,21,20,15,19,15,12,5,18,22,30,30,15,10,10,11,11,8,7,5,6,10,15,15,15,14,10,13,15,23,21,11,12,13,14,14,18,21,18,18,16,15,15,20,19,15,11,13,14,16,14,7,3,2,1,1,0,0,0,0,0,4,4,4,1,0,0,0,0,9,14,19,31,33,42,29,18,1,0,0,0,0,0,0,5,21,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,13,13,10,6,8,1,2,4,8,4,1,10,9,21,25,16,15,23,24,20,8,10,12,16,15,7,12,15,8,7,7,7,6,1,17,5,5,10,4,2,7,8,4,4,4,17,24,32,20,20,13,11,4,7,15,13,20,16,16,16,13,16,9,10,3,3,10,20,10,11,9,5,3,1,1,1,0,25,27,19,20,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,4,33,1,16
B002-00434-00087,"주요제품특징:세팅력 용량:80ml(g) :1개, 제품형태:크림형 주요제품특징:세팅력 세부제품특징:고정력 용량:80ml(g) :1개 7 왁스 80g",1768,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-00434,2,2,1,1,2,3,3,3,2,1,0,1,2,4,4,4,2,2,2,2,0,0,2,2,2,1,1,1,0,0,0,0,0,1,2,1,1,1,0,1,2,3,2,2,0,0,0,0,1,3,3,3,4,2,2,1,2,1,1,1,1,0,0,0,1,1,0,5,5,6,9,7,9,5,6,10,10,9,2,3,3,3,5,10,13,11,6,2,1,1,1,1,1,1,1,0,9,9,10,7,7,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,0,2,0,6,6,4,4,4,1,5,4,6,2,3,6,7,8,5,4,2,1,1,1,0,0,0,0,0,3,3,3,0,0,0,0,4,5,4,6,2,2,0,0,2,2,3,1,1,0,0,0,0,4,5,5,0,0,0,1,2,2,1,0,1,1,4,4,4,3,2,3,1,1,1,4,4,3,0,1,2,2,1,0,0,0,1,1,3,2,2,0,4,4,6,2,2,0,5,0,1,3,3,1,0,0,0,0,2,2,2,0,0,0,0,0,0,0,9,10,12,14,14,12,4,2,1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,10,13,13,8,8,9,6,9,5,0,5,6,7,6,6,7,7,5,2,2,0,0,0,1,0,0,0,0,0,0,2,2,2,0,1,2,2,1,1,0,0,4,4,4,2,2,3,1,4,3,3,10,6,0,12,9,13,0,2,2,2,9,5,5,6,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,6,7,2,7,8
B002-00434-00088,제품형태:크림형 주요제품특징:세팅력 세부제품특징:고정력 용량:80ml(g) :1개 7 왁스 80g,1769,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-00434,3,1,1,3,10,13,11,6,6,6,2,2,3,2,2,0,0,0,0,1,1,3,4,4,1,3,4,4,1,0,2,2,2,2,0,0,0,1,3,5,5,4,2,1,2,2,1,1,2,2,3,3,1,0,0,0,2,2,2,1,1,0,0,2,2,1,0,4,4,5,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,2,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,6,6,5,5,3,2,1,0,0,2,2,2,1,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,2,2,2,1,0,4,5,1,1,1,0,3,12,10,7,9,9,9,9,12,10,12,12,9,8,6,6,8,6,8,8,4,2,5,5,4,2,0,1,2,3,3,4,3,1,0,0,0,0,0,1,1,1,0,0,0,2,3,5,0,6,2,3,6,7,7,3,1,0,0,2,2,2,0,0,0,0,0,0,0,4,5,5,1,1,1,6,6,6,1,0,0,0,1,1,1,2,2,2,2,9,9,11,11,7,7,11,14,12,9,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,2,1,1,1,0,2,3,2,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,4,3,3,1,2,2,2,5,4,4,2,1,2,6,6,2,4,3,2,5,3,4,1,2,0,0,5,5,2,0,3,1,0,1,3,3,0,1,3,12,0,1,4,4,0,2,3,5,3,0,0,0,0,1,4,1,1,1,1,1,1,0,0,0,2,2,3,4,3,4,0,0,2,2,5,4,11,10,9,3,4,5,5,5,6,2,3,5,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,3,7,3
B002-01799-00045,"헤어타입:모든 모발용 세부제품특징:볼륨효과 용량:300ml(g) :1개, 헤어타입:모든 모발용 세부제품특징:볼륨효과 :1개, 헤어타입:모든 모발용 제품형태:젤형 주요제품특징:세팅력 세부제품특징:고정력 용량:300ml(g) :1개 300ml",7337,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-01799,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,3,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,1,1,2,2,6,6,6,6,6,6,6,6,5,5,6,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,1,1,3,3,3,2,1,1,8,9,9,6,5,4,1,2,2,2,2,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
B002-01799-00046,헤어타입:모든 모발용 제품형태:젤형 주요제품특징:세팅력 세부제품특징:고정력 용량:300ml(g) :1개 300ml,7338,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-01799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,3,1,2,0,0,0,0,1,2,2,2,2,2,2,1,1,2,2,2,0,0,1,1,1,1,1,0,0,0,1,1,1,3,2,2,2,2,2,0,1,2,2,2,3,4,4,3,3,0,0,0,0,2,2,2,2,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,2,2,0,2,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
