제품,제품특성,ID,대분류,중분류,소분류,브랜드,2022-01-01,2022-01-02,2022-01-03,2022-01-04,2022-01-05,2022-01-06,2022-01-07,2022-01-08,2022-01-09,2022-01-10,2022-01-11,2022-01-12,2022-01-13,2022-01-14,2022-01-15,2022-01-16,2022-01-17,2022-01-18,2022-01-19,2022-01-20,2022-01-21,2022-01-22,2022-01-23,2022-01-24,2022-01-25,2022-01-26,2022-01-27,2022-01-28,2022-01-29,2022-01-30,2022-01-31,2022-02-01,2022-02-02,2022-02-03,2022-02-04,2022-02-05,2022-02-06,2022-02-07,2022-02-08,2022-02-09,2022-02-10,2022-02-11,2022-02-12,2022-02-13,2022-02-14,2022-02-15,2022-02-16,2022-02-17,2022-02-18,2022-02-19,2022-02-20,2022-02-21,2022-02-22,2022-02-23,2022-02-24,2022-02-25,2022-02-26,2022-02-27,2022-02-28,2022-03-01,2022-03-02,2022-03-03,2022-03-04,2022-03-05,2022-03-06,2022-03-07,2022-03-08,2022-03-09,2022-03-10,2022-03-11,2022-03-12,2022-03-13,2022-03-14,2022-03-15,2022-03-16,2022-03-17,2022-03-18,2022-03-19,2022-03-20,2022-03-21,2022-03-22,2022-03-23,2022-03-24,2022-03-25,2022-03-26,2022-03-27,2022-03-28,2022-03-29,2022-03-30,2022-03-31,2022-04-01,2022-04-02,2022-04-03,2022-04-04,2022-04-05,2022-04-06,2022-04-07,2022-04-08,2022-04-09,2022-04-10,2022-04-11,2022-04-12,2022-04-13,2022-04-14,2022-04-15,2022-04-16,2022-04-17,2022-04-18,2022-04-19,2022-04-20,2022-04-21,2022-04-22,2022-04-23,2022-04-24,2022-04-25,2022-04-26,2022-04-27,2022-04-28,2022-04-29,2022-04-30,2022-05-01,2022-05-02,2022-05-03,2022-05-04,2022-05-05,2022-05-06,2022-05-07,2022-05-08,2022-05-09,2022-05-10,2022-05-11,2022-05-12,2022-05-13,2022-05-14,2022-05-15,2022-05-16,2022-05-17,2022-05-18,2022-05-19,2022-05-20,2022-05-21,2022-05-22,2022-05-23,2022-05-24,2022-05-25,2022-05-26,2022-05-27,2022-05-28,2022-05-29,2022-05-30,2022-05-31,2022-06-01,2022-06-02,2022-06-03,2022-06-04,2022-06-05,2022-06-06,2022-06-07,2022-06-08,2022-06-09,2022-06-10,2022-06-11,2022-06-12,2022-06-13,2022-06-14,2022-06-15,2022-06-16,2022-06-17,2022-06-18,2022-06-19,2022-06-20,2022-06-21,2022-06-22,2022-06-23,2022-06-24,2022-06-25,2022-06-26,2022-06-27,2022-06-28,2022-06-29,2022-06-30,2022-07-01,2022-07-02,2022-07-03,2022-07-04,2022-07-05,2022-07-06,2022-07-07,2022-07-08,2022-07-09,2022-07-10,2022-07-11,2022-07-12,2022-07-13,2022-07-14,2022-07-15,2022-07-16,2022-07-17,2022-07-18,2022-07-19,2022-07-20,2022-07-21,2022-07-22,2022-07-23,2022-07-24,2022-07-25,2022-07-26,2022-07-27,2022-07-28,2022-07-29,2022-07-30,2022-07-31,2022-08-01,2022-08-02,2022-08-03,2022-08-04,2022-08-05,2022-08-06,2022-08-07,2022-08-08,2022-08-09,2022-08-10,2022-08-11,2022-08-12,2022-08-13,2022-08-14,2022-08-15,2022-08-16,2022-08-17,2022-08-18,2022-08-19,2022-08-20,2022-08-21,2022-08-22,2022-08-23,2022-08-24,2022-08-25,2022-08-26,2022-08-27,2022-08-28,2022-08-29,2022-08-30,2022-08-31,2022-09-01,2022-09-02,2022-09-03,2022-09-04,2022-09-05,2022-09-06,2022-09-07,2022-09-08,2022-09-09,2022-09-10,2022-09-11,2022-09-12,2022-09-13,2022-09-14,2022-09-15,2022-09-16,2022-09-17,2022-09-18,2022-09-19,2022-09-20,2022-09-21,2022-09-22,2022-09-23,2022-09-24,2022-09-25,2022-09-26,2022-09-27,2022-09-28,2022-09-29,2022-09-30,2022-10-01,2022-10-02,2022-10-03,2022-10-04,2022-10-05,2022-10-06,2022-10-07,2022-10-08,2022-10-09,2022-10-10,2022-10-11,2022-10-12,2022-10-13,2022-10-14,2022-10-15,2022-10-16,2022-10-17,2022-10-18,2022-10-19,2022-10-20,2022-10-21,2022-10-22,2022-10-23,2022-10-24,2022-10-25,2022-10-26,2022-10-27,2022-10-28,2022-10-29,2022-10-30,2022-10-31,2022-11-01,2022-11-02,2022-11-03,2022-11-04,2022-11-05,2022-11-06,2022-11-07,2022-11-08,2022-11-09,2022-11-10,2022-11-11,2022-11-12,2022-11-13,2022-11-14,2022-11-15,2022-11-16,2022-11-17,2022-11-18,2022-11-19,2022-11-20,2022-11-21,2022-11-22,2022-11-23,2022-11-24,2022-11-25,2022-11-26,2022-11-27,2022-11-28,2022-11-29,2022-11-30,2022-12-01,2022-12-02,2022-12-03,2022-12-04,2022-12-05,2022-12-06,2022-12-07,2022-12-08,2022-12-09,2022-12-10,2022-12-11,2022-12-12,2022-12-13,2022-12-14,2022-12-15,2022-12-16,2022-12-17,2022-12-18,2022-12-19,2022-12-20,2022-12-21,2022-12-22,2022-12-23,2022-12-24,2022-12-25,2022-12-26,2022-12-27,2022-12-28,2022-12-29,2022-12-30,2022-12-31,2023-01-01,2023-01-02,2023-01-03,2023-01-04,2023-01-05,2023-01-06,2023-01-07,2023-01-08,2023-01-09,2023-01-10,2023-01-11,2023-01-12,2023-01-13,2023-01-14,2023-01-15,2023-01-16,2023-01-17,2023-01-18,2023-01-19,2023-01-20,2023-01-21,2023-01-22,2023-01-23,2023-01-24,2023-01-25,2023-01-26,2023-01-27,2023-01-28,2023-01-29,2023-01-30,2023-01-31,2023-02-01,2023-02-02,2023-02-03,2023-02-04,2023-02-05,2023-02-06,2023-02-07,2023-02-08,2023-02-09,2023-02-10,2023-02-11,2023-02-12,2023-02-13,2023-02-14,2023-02-15,2023-02-16,2023-02-17,2023-02-18,2023-02-19,2023-02-20,2023-02-21,2023-02-22,2023-02-23,2023-02-24,2023-02-25,2023-02-26,2023-02-27,2023-02-28,2023-03-01,2023-03-02,2023-03-03,2023-03-04,2023-03-05,2023-03-06,2023-03-07,2023-03-08,2023-03-09,2023-03-10,2023-03-11,2023-03-12,2023-03-13,2023-03-14,2023-03-15,2023-03-16,2023-03-17,2023-03-18,2023-03-19,2023-03-20,2023-03-21,2023-03-22,2023-03-23,2023-03-24,2023-03-25,2023-03-26,2023-03-27,2023-03-28,2023-03-29,2023-03-30,2023-03-31,2023-04-01,2023-04-02,2023-04-03,2023-04-04
B002-01007-00001,구성:본품 형태:정제형 용량:400ml(g) :1개 40g x 10개입,4254,B002-C001-0002,B002-C002-0003,B002-C003-0013,B002-01007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,5,4,4,2,5,5,4,2,1,4,4,5,2,3,5,5,7,6,6,3,3,5,5,6,5,4,3,1,0,4,4,4,2,2,2,2,1,2,3,7,6,5,1,1,1,1,1,1,1,0,0,2,5,9,10,7,3,3,5,6,8,5,2,2,5,6,5,5,2,1,1,2,1,1,1,361,364,364,5,9,11,10,4,2,2,2,3,4,2,1,1,2,2,2,1,1,2,3,3,2,2,3,3,1,1,1,1,1,1,3,1,1,0,0,2,2,2,1,1,1,1,1,1,1,1,3,5,5,5,4,3,3,1,1,3,3,5,3,3,3,5,5,8,10,10,4,4,3,3,4,4,6,7,8,5,7,7,9,8,7,6,5,6,6,7,9,7,7,7,5,6,3,4,4,3,3,7,10,8,6,6,4,3,3,4,4,4,4,3,3,3,3,3,5,5,7,7,5,5,4,2,4,4,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,2,6
B002-02062-00003,구성:본품 형태:정제형 :1개 40g,8679,B002-C001-0002,B002-C002-0003,B002-C003-0013,B002-02062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,18,16,6,7,8,9,9,7,9,7,11,11,14,14,11,10,7,5,6,15,15,14,11,8,8,11,12,13,12,10,7,7,6,9,13,12,9,4,5,6,6,5,4,4,4,5,4,6,15,16,14,12,12,14,18,20,21,21,18,16,12,12,20,19,17,10,11,10,15,18,20,20,20,18,18,26,31,37,32,26,20,18,22,28,26,26,18,15,16,18,21,18,18,14,11,8,22,22,24,14,17,16,15,25,25,37,33,35,27,28,32,36,38,34,30,22,18,18,18,19,17,11,10,10,13,14,14,9,9,6,8,10,13,14,13,12,10,10,11,15,14,11,10,9,10,9,13,13,13,10,8,13,13,14,16,12,13,12,13,14,17,17,14,11,11,15,15,26,24,26,15,13,10,9,9,10,11,12,12,13,14,18,20,17,15,15,15,14,16,16,24,22,20,18,18,18,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,16,14,10,9,12,10,9,4,5,6,6,7,7,6,5,4,6,6,8,9,9,8,8,9,15,15,15,8,9,9,11,13,11,9,8,8,7,8,0,15,8,8,7,8,14,14,14,10,5,5,7,8,12,13,14,9,9,10,10,12,13,12,8,8,8,7,11,11,10,6,6,6,6,5,7,8,8,7,10,10,11,7,7,6,5,6,9,9,10,10,8,7,8,8,7,7,5,5,4,4,9,9,12,21,21,19,19,7,8,9,9,6,6,9,9,11,11,11,7,6,8,7,7,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B002-01818-00003,구성:본품 형태:정제형 40g,7390,B002-C001-0002,B002-C002-0003,B002-C003-0013,B002-01818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,60,0,0,0,0,60,0,0,0,60,0,0,0,0,0,0,0,60,0,0,60,60,0,60,60,60,0,0,60,60,60,0,60,60,60,0,60,60,0,60,60,60,60,60,60,120,120,60,120,120,60,0,60,0,0,60,60,60,60,60,60,60,0,0,120,60,0,60,0,60,180,0,120,0,60,60,120,60,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,40,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,200,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B002-01039-00001,"구성형태:본품+리필, 구성형태:본품, 구성형태:본품, 구성형태:본품, 구성형태:본품, 구성형태:본품, 구성형태:본품, 구성형태:본품 1L",4330,B002-C001-0002,B002-C002-0003,B002-C003-0013,B002-01039,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2,0,5,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,4,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,1,0,0,0,3,8,5,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,3,0,5,2,4,7,1,1,0,0,0,1,0,2,2,0,3,1,2,1,1,1,3,4,2,0,0,0,0,0,7,0,0,3,2,5,10,3,1,6,3,4,10,16,5,6,7,2,1,1,10,10,3,6,6,2,2,16,16,17,2,3,2,6,6,7,3,3,3,0,3,3,3,0,0,0,0,0,1,1,0,0,2,2,2,2,0,0,0,0,2,2,7,4,4,0,0,0,3,6,7,9,3,3,1,7,6,8,3,3,1,2,2,4,2,4,2,2,0,3,3,3,4,5,5,1,0,0,4,4,6,3,4,2,1,0,0,0,0,0,0,0,0,0,2,2,0,1,1,2,2,1,2,18,18,4,4,4,0,0,1,1,1,2,2,2,2,2,6,4,1,1,1,1,2,3,3,8,5,1,5,3,4,4,1,13,15,7,9,13,15,9,4,1,2,4,4,11,13,13,5,1,6,6,16,20,21,2,0,0,2,12,10,10,4,38,36,42,22,22,19,8,3,12,13,13,11,9,10,6,6,6,6,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,1,0,0,0
B002-02573-00001,"구성:본품 형태:액상형 :1개, 구성:본품 형태:액상형 용량:187500ml(g) :1개 18.75L",11142,B002-C001-0002,B002-C002-0003,B002-C003-0013,B002-02573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,1,1,1,0,1,1,3,2,2,1,1,1,17,19,3,3,3,2,0,0,0,2,2,4,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,2,2,2,1,1,3,2,1,1,1,1,3,2,4,3,2,2,0,2,3,1,1,1,1,2,2,3,3,1,0,1,1,1,1,2,2,2,2,2,0,1,0,1,0,0,1,1,3,2,1,0,1,2,5,7,6,6,5,1,1,1,2,3,3,1,2,1,2,1,3,2,1,1,2,2,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,3,1,0,4,3,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,2,2,4,2,0,0,1,0,0,2,5,7,4,1,2,7,9,7,3,1,2,3,3,9,8,6,5,1,3,4,4,1,1,1,0,0,0,4,2,2,1,0,1,1,2,1,0,1,1,1,2,5,2,3,2,0,0,0,4,4,5,1,0,1,1,2,1,3,3,3,3,2,3,4,4,2,0,0,1,3,4,5,3,6,3,3,0,1,0,1,1,1,1,1,2,2,2,1,1,2,1,2,2,2,0,0,2,2,1,1,1,2,2,1,0,0,2,2,1,1,2,3,3,2,1,0,0,9,11,11,2,2,2,2,2,3,2,4,2,3,3,3,3,5,3,3,0,0,1,1,2,2,4,4,3,1,0,4,7,8,3,2,3,3,2,2,1,1,1,0,0,1,3,3,3,3,2,3,3,3,3,1,2,2,2,1,1,1,1,1,2,2,7,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,3,1,2,0
B002-00139-00001,구성:본품 형태:액상형 용량:1000ml(g) :1개 1L,549,B002-C001-0002,B002-C002-0003,B002-C003-0013,B002-00139,0,2,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,6,5,16,13,1,1,3,3,4,3,3,3,0,1,1,1,0,0,1,1,1,0,5,5,6,1,1,12,13,12,1,1,1,0,0,0,0,0,0,1,2,3,1,1,7,7,7,0,0,0,0,0,1,4,4,6,9,11,11,6,2,1,1,2,3,4,4,5,1,2,1,1,1,2,1,4,4,5,5,2,2,2,7,7,7,3,4,5,7,7,5,3,1,1,3,3,3,1,9,9,8,1,1,10,10,11,4,7,6,2,4,6,6,8,6,8,9,8,5,4,1,1,1,2,3,4,5,4,4,2,2,3,5,7,7,4,4,3,5,3,4,5,5,4,5,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,11,21,18,17,15,12,13,7,6,8,9,17,16,14,7,9,25,25,28,29,16,10,6,5,5,4,8,8,5,8,12,21,25,22,12,11,13,11,12,14,23,24,17,5,8,11,10,8,6,5,1,6,11,12,17,12,1,1,1,1,1,2,2,1,0,0,2,2,2,0,0,3,4,5,2,3,3,3,2,4,5,2,3,2,2,0,0,1,1,1,0,1,3,4,4,18,17,16,2,2,2,1,1,1,1,2,4,3,1,2,2,3,3,7,7,7,3,2,2,2,4,7,4,4,0,0,0,4,6,11,8,7,2,2,3,5,8,7,5,1,0,0,0,1,1,5,3,3,1,1,6,6,7,4,4,3,3,9,17,17,9,2,6,6,5,5,5,6,5,5,3,2,0,3,5,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,7,0,0,9
B002-02150-00002,"구성:본품 형태:정제형 용량:200ml(g) :1개, 구성:본품 형태:정제형 50g x 2개입",9098,B002-C001-0002,B002-C002-0003,B002-C003-0013,B002-02150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,8,12,4,0,0,0,0,4,4,0,0,8,8,12,4,4,4,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,12,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B002-02150-00004,"구성:본품 형태:정제형 용량:200ml(g) :1개, 구성:본품 형태:정제형 50g x 4개입",9100,B002-C001-0002,B002-C002-0003,B002-C003-0013,B002-02150,6,7,12,7,7,2,2,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,8,8,12,16,12,8,12,16,8,20,16,18,20,11,15,12,12,13,17,21,16,8,4,0,5,13,10,8,12,16,30,172,176,177,20,20,12,16,16,27,27,26,20,20,20,16,12,15,15,15,12,12,23,27,31,32,28,25,24,33,29,19,11,9,9,14,18,18,24,29,31,30,28,32,30,23,19,20,20,16,16,28,32,45,41,33,32,31,31,23,32,32,28,16,16,28,28,26,19,17,21,24,24,24,33,29,29,32,38,36,28,33,41,36,44,44,48,36,28,28,36,44,36,28,20,20,36,36,40,40,40,40,32,32,24,36,44,52,48,40,42,38,50,48,52,36,44,28,27,31,3,35,30,43,35,25,10,20,30,35,56,59,40,20,37,37,32,26,31,41,35,35,30,33,30,38,25,20,17,22,20,30,25,25,24,34,34,25,10,0,0,0,1,2,2,1,1,2,2,2,0,0,0,0,0,0,0,1,2,3,2,2,1,1,3,3,3,0,0,0,0,0,8,7,10,10,8,0,13,13,13,5,5,5,15,15,23,5,8,8,13,13,13,8,16,8,16,24,24,16,16,20,12,4,8,8,12,12,12,12,12,23,19,12,12,4,4,8,8,4,4,12,16,24,20,16,12,12,24,8,0,16,12,16,16,8,0,0,4,4,12,16,12,4,4,4,8,9,8,8,8,8,10,10,9,17,17,13,8,4,4,4,8,8,8,9,13,9,15,15,23,8,8,4,8,12,21,21,13,13,9,17,12,4,4,12,10,14,14,10,16,7,3,3,8,16,8,8,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B002-02150-00006,구성:본품 형태:스프레이형 용량:500ml(g) :1개 500ml,9102,B002-C001-0002,B002-C002-0003,B002-C003-0013,B002-02150,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,14,15,14,14,8,8,7,0,5,4,4,0,0,0,0,0,3,1,1,1,1,1,2,3,2,2,4,1,2,1,2,2,5,4,1,2,7,4,3,4,3,3,3,5,5,4,4,4,3,0,0,3,6,3,2,1,1,4,2,2,1,1,1,1,1,1,6,3,2,16,1,10,1,3,8,4,3,4,0,0,3,0,4,1,1,2,1,1,1,1,3,1,4,0,0,5,5,1,3,0,0,0,7,2,8,2,1,1,5,1,1,1,2,0,1,0,1,1,1,1,1,1,1,2,1,1,2,1,8,5,0,7,11,9,8,4,5,10,11,6,3,9,8,5,7,11,13,12,6,8,9,7,2,1,6,5,3,5,6,5,9,8,12,10,8,4,18,20,13,12,9,8,6,6,12,8,4,7,7,6,3,5,5,8,4,1,10,1,4,1,4,0,1,0,2,10,2,12,2,18,20,7,8,10,12,5,5,8,6,6,10,4,6,4,3,3,3,3,3,4,3,1,1,4,1,3,3,4,1,1,0,0,0,1,0,0,0,0,0,0,4,0,9,0,3,6,1,8,0,3,2,0,0,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,2,0,0,3,0,0,3,0,0,0,1,0,0,0,0,0,2,0,2,1,0,0,0,0,0,3,4,0,0,4,0,0,6,0,0,0,0,3,0,0,3,0,1,3,5,0,3,2,0,4,0,2,0,1,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,6,2,5,0,0,5,0,24,3,1,0,2,10,0,10,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6,5,4,4,4,3,4,0,0,5,5,5,6,4,4,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B002-02150-00007,"구성:본품 형태:정제형 :1개, 구성:본품 형태:정제형 :1개, 구성:본품 형태:정제형 :1개, 구성:본품 형태:정제형 :1개, 구성:본품 형태:정제형 :1개, 구성:본품 형태:정제형 :1개, 구성:본품 형태:정제형 :1개, 구성:본품 :1개, 구성:본품 형태:정제형 :1개, 구성:본품 형태:정제형 :1개 50g",9103,B002-C001-0002,B002-C002-0003,B002-C003-0013,B002-02150,13,10,13,12,19,22,5,5,2,3,9,11,11,5,4,5,5,11,8,20,4,14,16,14,6,5,11,10,10,0,0,0,0,5,3,5,1,1,0,0,0,75,79,66,24,17,22,85,89,69,36,54,48,43,42,21,28,39,108,200,210,137,63,71,80,42,17,31,23,23,23,84,85,98,42,39,32,22,14,19,18,9,21,34,34,30,23,20,14,12,24,29,36,49,50,107,92,90,26,24,19,14,17,27,12,18,19,15,16,15,12,14,9,6,0,10,9,32,40,40,39,106,83,162,95,223,33,33,11,12,22,25,25,6,21,20,36,15,15,31,38,34,8,5,22,30,30,35,31,52,58,43,30,27,18,33,24,9,33,24,46,22,17,28,47,50,49,48,28,41,389,61,66,73,83,98,96,108,97,105,99,59,72,128,119,312,62,101,55,62,73,50,26,15,36,74,74,44,61,60,136,130,135,130,67,103,101,93,88,60,60,73,54,41,58,111,116,121,80,62,47,52,76,72,215,183,176,30,29,44,51,81,50,51,45,48,37,29,23,35,9,19,12,15,15,58,45,53,39,40,43,42,27,14,37,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,13,22,14,8,7,4,3,74,78,97,112,139,110,101,109,136,59,64,54,88,90,64,50,58,65,43,72,65,87,101,117,99,84,106,72,93,129,103,85,95,118,118,96,67,124,95,73,38,59,26,55,54,32,47,34,40,15,16,19,56,54,85,49,85,21,6,6,15,30,24,15,30,24,18,39,33,37,44,39,20,54,34,37,35,29,15,15,14,24,33,42,57,46,45,51,48,45,25,18,32,29,30,43,26,29,21,13,11,8,13,21,20,22,43,47,53,108,122,59,83,53,61,30,22,10,24,9,7,4,11,7,22,35,34,15,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
